ANO_SEMANA,NOTIFICACOES,idade_anos,atraso_notificacao_dias,sexo_masc,sexo_fem,gestante,hospitalizado,obito_agravo,obito_outras_causas,criterio_lab,criterio_clinico_epi,criterio_clinico,caso_confirmado_provavel,caso_descartado,caso_inconclusivo,caso_dengue_alarme,caso_dengue_grave,caso_chikungunya,raca_branca,raca_preta,raca_amarela,raca_parda,raca_indigena,febre_flag,mialgia_flag,cefaleia_flag,exantema_flag,vomito_flag,nausea_flag,dor_costas_flag,conjuntvit_flag,artrite_flag,artralgia_flag,petequia_n_flag,leucopenia_flag,laco_flag,dor_retro_flag,diabetes_flag,hematolog_flag,hepatopat_flag,renal_flag,hipertensa_flag,acido_pept_flag,auto_imune_flag,alrm_hipot_flag,alrm_plaq_flag,alrm_vom_flag,alrm_sang_flag,alrm_hemat_flag,alrm_abdom_flag,alrm_letar_flag,alrm_hepat_flag,alrm_liq_flag,grav_pulso_flag,grav_conv_flag,grav_ench_flag,grav_insuf_flag,grav_taqui_flag,grav_extre_flag,grav_hipot_flag,grav_hemat_flag,grav_melen_flag,grav_metro_flag,grav_sang_flag,grav_ast_flag,grav_mioc_flag,grav_consc_flag,grav_orgao_flag,mani_hemor_flag,epistaxe_flag,gengivo_flag,metro_flag,petequias_flag,hematura_flag,sangram_flag,laco_n_flag,plasmatico_flag,evidencia_flag,plaq_menor_flag,con_fhd_flag,ANO_EPI,SEMANA_EPI,dt_sin_pri_min,dt_sin_pri_max,week_start,cluster_intensity_id,cluster_intensity_label,cluster_profile_id,cluster_profile_label,inmet_days,rain_sum,rain_mean,temp_mean,temp_min,temp_max,humidity_mean,pressure_mean,wind_speed_mean,temp_range,rain_nonzero_days
202211,2962,36.60806524963079,9.302498311951384,0.4662390276839973,0.5337609723160027,0.012174501183632,0.0680796403339756,0.000501002004008,0.001503006012024,0.9267665952890792,0.0723768736616702,0.0008565310492505,0.7856178257933828,0.0,0.2143821742066171,0.0145172180958811,0.00033760972316,0.0,0.0955435516542876,0.0263335584064821,0.0104659014179608,0.4267386900742741,0.0020256583389601,0.7377873563218391,0.6853448275862069,0.6666666666666666,0.0811781609195402,0.1530172413793103,0.269037356321839,0.1257183908045977,0.0147270114942528,0.0298132183908045,0.1558908045977011,0.035919540229885,0.1045258620689655,0.0082614942528735,0.2169540229885057,0.0391522988505747,0.0039511494252873,0.0068247126436781,0.0039511494252873,0.0754310344827586,0.0053879310344827,0.0068247126436781,0.1702127659574468,0.5957446808510638,0.2340425531914893,0.2553191489361702,0.0851063829787234,0.425531914893617,0.2127659574468085,0.0212765957446808,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2022,11,2022-03-13,2022-03-19,2022-03-13,0,baixa_transmissao,2,perfil_agudo,7,39.8,5.685714285714285,21.727380952380948,17.5,28.1,78.57738095238095,886.5208333333333,1.6595238095238096,10.600000000000001,5
202212,3515,36.11865436453036,8.047226173541963,0.4509246088193456,0.5490753911806543,0.010250569476082,0.0841662283008942,0.0003954132068011,0.0015816528272044,0.9244350282485876,0.0748587570621469,0.0007062146892655,0.8039829302987198,0.0,0.1960170697012802,0.0167852062588904,0.0008534850640113,0.0,0.1135135135135135,0.0290184921763869,0.009103840682788,0.4284495021337126,0.0019914651493598,0.7628302459763134,0.7227452171272396,0.6774977224415427,0.0819921044640145,0.1733981172183419,0.3061038566656544,0.1691466747646522,0.0194351655025812,0.048587913756453,0.1524445794108715,0.0464621925296082,0.1126632250227755,0.0091102338293349,0.2329183115699969,0.0440327968417856,0.0069845126024901,0.0033404190707561,0.0036440935317339,0.0898876404494382,0.0051624658366231,0.0042514424536896,0.203125,0.5692307692307692,0.125,0.25,0.125,0.46875,0.171875,0.015625,0.03125,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.0,,,,,,,,,,,,,2022,12,2022-03-20,2022-03-26,2022-03-20,0,baixa_transmissao,2,perfil_agudo,7,0.0,0.0,22.317261904761903,15.5,29.2,68.01785714285714,886.4833333333333,2.211309523809524,13.7,0
202213,3974,36.53688719829577,7.336185203824861,0.4489179667840966,0.550830397584298,0.0075509690410269,0.0861644510093549,0.0003566333808844,0.0014265335235378,0.8824285255380662,0.1172502409251525,0.0003212335367812,0.7818319073980876,0.0,0.2181680926019124,0.0183694011071967,0.0007549068948163,0.0,0.112732762959235,0.0339708102667337,0.0103170608958228,0.3930548565676899,0.0010065425264217,0.7597211048538483,0.6934835076427996,0.6658621614373826,0.0769643336015017,0.1729686242960579,0.2984714400643604,0.1646554035934566,0.0198444623223384,0.0383480825958702,0.1708232770179673,0.0453204612496647,0.1257709841780638,0.0109949048002145,0.2657548940734781,0.0469294717082327,0.0072405470635559,0.0067042102440332,0.0058997050147492,0.0951997854652721,0.0056315366049879,0.0069723786537945,0.1923076923076923,0.4415584415584415,0.1298701298701298,0.3636363636363636,0.0657894736842105,0.4871794871794871,0.0921052631578947,0.0,0.0263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2022,13,2022-03-27,2022-04-02,2022-03-27,0,baixa_transmissao,2,perfil_agudo,7,0.0,0.0,23.288690476190474,16.5,29.5,60.773809523809526,886.7005952380953,2.0488095238095236,13.0,0
202214,3969,36.78141020994902,5.075585789871504,0.4497354497354497,0.5502645502645502,0.0103509214844736,0.0945692883895131,0.0007220216606498,0.0010830324909747,0.8728868660598179,0.1267880364109233,0.0003250975292587,0.7741935483870968,0.0,0.2258064516129032,0.0168850806451612,0.0007560483870967,0.0,0.091206853111615,0.0297304106827916,0.0093222474174855,0.3927941546989166,0.0025195263290501,0.7533656435110393,0.710016155088853,0.6755519655358104,0.0735056542810985,0.2003231017770597,0.3117932148626817,0.1526655896607431,0.0188476036618201,0.0363489499192245,0.1593968766828217,0.0425417339795368,0.1222401723209477,0.0099623047926763,0.2439418416801292,0.0473882606354334,0.0083467959073774,0.0102315562735595,0.0040387722132471,0.0942380183091007,0.0086160473882606,0.0086160473882606,0.0845070422535211,0.5352112676056338,0.1830985915492957,0.3142857142857143,0.1142857142857142,0.4428571428571428,0.1142857142857142,0.0,0.0142857142857142,0.3333333333333333,0.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,,,,,,,,,,,,,2022,14,2022-04-03,2022-04-09,2022-04-03,0,baixa_transmissao,2,perfil_agudo,7,1.0,0.14285714285714285,23.051190476190477,16.2,30.6,60.86904761904761,887.0648809523809,2.0255952380952382,14.400000000000002,1
202215,4022,37.05449985127461,5.406265539532571,0.4443063152660368,0.5554450522128295,0.0087194818136522,0.1085086042065009,0.0003734129947722,0.0007468259895444,0.8042207792207792,0.1954545454545454,0.0003246753246753,0.7645450024863252,0.0,0.2354549975136748,0.0171556439582297,0.0007458975634012,0.0,0.1056688214818498,0.0280954748881153,0.0104425658876181,0.3674788662357036,0.0019890601690701,0.7620299763344728,0.709702866158296,0.6744675256376544,0.0812516434393899,0.1932684722587431,0.3144885616618459,0.1472521693399947,0.0205101235866421,0.0399684459637128,0.1469892190376019,0.0439127004996055,0.1227977912174599,0.0097291611885353,0.2658427557191691,0.0504864580594267,0.0118327636076781,0.0065737575598211,0.0076255587693925,0.1041283197475677,0.0076255587693925,0.0131475151196423,0.1917808219178082,0.4520547945205479,0.1780821917808219,0.2602739726027397,0.1095890410958904,0.4383561643835616,0.1095890410958904,0.0,0.0273972602739726,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,,,,,,,,,,,,,2022,15,2022-04-10,2022-04-16,2022-04-10,0,baixa_transmissao,2,perfil_agudo,7,21.0,3.0,22.245238095238097,17.4,29.4,74.35714285714286,885.2994047619047,1.619047619047619,12.0,2
202216,4860,37.07351194167278,5.898559670781893,0.4393004115226337,0.5606995884773662,0.0100885320156475,0.0813571689164538,0.0008603383997705,0.0014338973329509,0.7955352612886859,0.2037037037037037,0.0005073566717402,0.8086025931261577,0.0,0.1911916032105371,0.0205803663305206,0.0012348219798312,0.0,0.0909465020576131,0.0228395061728395,0.0098765432098765,0.3765432098765432,0.0018518518518518,0.7533030106129521,0.7244964262508122,0.6705653021442495,0.0625947585011912,0.1988304093567251,0.3199047000216591,0.1518301927658653,0.0147281784708685,0.0389863547758284,0.1856183669049166,0.0424518085336798,0.1284383799003682,0.0127788607320771,0.2586094866796621,0.0489495343296512,0.0067143166558371,0.0062811349361056,0.0036820446177171,0.0851202079272254,0.0067143166558371,0.0103963612735542,0.1061946902654867,0.5982142857142857,0.081081081081081,0.3928571428571428,0.1150442477876106,0.3928571428571428,0.1071428571428571,0.0,0.0178571428571428,0.0,0.1428571428571428,0.0,0.0,0.0,0.1666666666666666,0.0,0.5,0.5,0.1666666666666666,0.0,0.0,0.0,0.1666666666666666,0.0,,,,,,,,,,,,,2022,16,2022-04-17,2022-04-23,2022-04-17,0,baixa_transmissao,2,perfil_agudo,7,1.4,0.19999999999999998,21.642261904761906,14.4,28.9,63.02380952380952,886.9351190476191,2.0482142857142853,14.499999999999998,1
202217,4355,36.24493596296704,6.154994259471872,0.4374282433983926,0.5623421354764638,0.008735632183908,0.0898926654740608,0.0003223726627981,0.0012894906511927,0.6473304473304473,0.3523809523809524,0.0002886002886002,0.7917336394948336,0.0,0.2082663605051664,0.0227324913892078,0.0011481056257175,0.0,0.1044776119402985,0.0321469575200918,0.0087256027554535,0.3809414466130884,0.0025258323765786,0.7443792766373412,0.6871945259042033,0.6693548387096774,0.073802541544477,0.2038123167155425,0.3326001955034213,0.1813294232649071,0.0124633431085043,0.0481427174975562,0.1715542521994134,0.0408113391984359,0.1175464320625611,0.0124633431085043,0.2781036168132942,0.0393450635386119,0.0053763440860215,0.0043988269794721,0.0034213098729227,0.0862658846529814,0.0061094819159335,0.0065982404692082,0.1698113207547169,0.4907407407407407,0.1226415094339622,0.330188679245283,0.1320754716981132,0.4018691588785046,0.1509433962264151,0.0,0.0377358490566037,0.4,0.0,0.0,0.4,0.4,0.4,0.2,0.6,0.6,0.0,0.0,0.2,0.0,0.4,0.2,,,,,,,,,,,,,2022,17,2022-04-24,2022-04-30,2022-04-24,0,baixa_transmissao,2,perfil_agudo,7,0.0,0.0,22.261309523809523,16.5,28.1,61.9345238095238,888.2982142857143,2.7565476190476192,11.600000000000001,0
202218,3475,35.471128018133435,7.255539568345323,0.4333812949640288,0.5663309352517986,0.0080575539568345,0.0966751918158567,0.0,0.001999200319872,0.5908270133622247,0.4084507042253521,0.0007222824124232,0.7930935251798561,0.0,0.2069064748201438,0.0351079136690647,0.0008633093525179,0.0,0.1246043165467625,0.0351079136690647,0.0132374100719424,0.4379856115107913,0.0014388489208633,0.8094798399507541,0.7645429362880887,0.7257617728531855,0.0966451215758694,0.2416128039396737,0.3647276084949215,0.1886734379809172,0.0153893505694059,0.0507848568790397,0.1825176977531548,0.054170514004309,0.1261926746691289,0.0203139427516158,0.3108648815020006,0.0415512465373961,0.0067713142505386,0.0058479532163742,0.0033856571252693,0.0874115112342259,0.0058479532163742,0.0073868882733148,0.1860465116279069,0.4806201550387597,0.1705426356589147,0.2713178294573643,0.2307692307692307,0.3798449612403101,0.1627906976744186,0.0077519379844961,0.0232558139534883,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,,,,,,,,,,,,,2022,18,2022-05-01,2022-05-07,2022-05-01,1,transicao,2,perfil_agudo,7,14.6,2.085714285714286,21.752976190476193,13.5,28.5,66.07738095238095,888.1345238095238,1.8869047619047616,15.0,2
202219,3310,35.58580239760516,6.184592145015106,0.4371601208459214,0.5625377643504532,0.0120882441825324,0.0901856763925729,0.0,0.0012515644555694,0.5720670391061452,0.4279329608938547,0.0,0.808761329305136,0.0,0.191238670694864,0.0359516616314199,0.0009063444108761,0.0,0.1311178247734139,0.0338368580060422,0.0099697885196374,0.4425981873111782,0.0015105740181268,0.7946370176586004,0.7527795945062132,0.7194244604316546,0.0892740353172007,0.2298888162197514,0.3698495748855461,0.2020928711576193,0.0228907782864617,0.05297580117724,0.1808371484630477,0.0483976455199476,0.1298234139960758,0.014061478090255,0.3181818181818182,0.0408763897972531,0.0075212557226945,0.0042511445389143,0.0042511445389143,0.0876389797253106,0.0062132112491824,0.0078482668410725,0.1056910569105691,0.5284552845528455,0.08130081300813,0.2195121951219512,0.1951219512195122,0.3495934959349593,0.073170731707317,0.0,0.008130081300813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,2022,19,2022-05-08,2022-05-14,2022-05-08,1,transicao,2,perfil_agudo,7,0.0,0.0,21.175,13.4,26.9,63.232142857142854,888.2809523809523,2.032142857142857,13.499999999999998,0
202220,3276,35.88431110999604,4.420763358778626,0.452991452991453,0.5467032967032966,0.0152625152625152,0.110018438844499,0.0,0.0008206811653672,0.6714774022028105,0.3285225977971895,0.0,0.8012820512820513,0.0,0.1987179487179487,0.0293040293040293,0.0003052503052503,0.0,0.0918803418803418,0.0274725274725274,0.0134310134310134,0.3763736263736263,0.0018315018315018,0.7027115321790265,0.6608951323097028,0.6197321136883371,0.0764456060111074,0.2002613524991832,0.3021888271806599,0.1649787651094413,0.0235217249264946,0.042796471741261,0.1492976151584449,0.0375694217575955,0.0882064684743547,0.0124142437112054,0.2528585429598171,0.039202874877491,0.0065338124795818,0.00718719372754,0.0062071218556027,0.0800392028748775,0.0058804312316236,0.0088206468474354,0.1122448979591836,0.5612244897959183,0.0816326530612244,0.1632653061224489,0.1224489795918367,0.3571428571428571,0.1122448979591836,0.010204081632653,0.010204081632653,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,,,,,,,,,,,,,2022,20,2022-05-15,2022-05-21,2022-05-15,0,baixa_transmissao,2,perfil_agudo,7,0.0,0.0,16.72797619047619,5.3,27.4,62.09523809523809,888.1952380952381,2.1541666666666663,22.099999999999998,0
202221,2316,35.81462902500769,4.696891191709844,0.4317789291882556,0.5682210708117443,0.0086355785837651,0.0934891485809682,0.0005479452054794,0.0016438356164383,0.7232960325534079,0.2761953204476093,0.0005086469989827,0.8436960276338514,0.0,0.1563039723661485,0.0189982728842832,0.001727115716753,0.0,0.1075129533678756,0.023747841105354,0.0103626943005181,0.3609671848013817,0.001727115716753,0.6648401826484018,0.6287671232876713,0.6050228310502284,0.0767123287671232,0.1643835616438356,0.271689497716895,0.1415525114155251,0.0146118721461187,0.0324200913242009,0.1228310502283105,0.030593607305936,0.0557077625570776,0.0127853881278538,0.2237442922374429,0.0347031963470319,0.0082191780821917,0.0054794520547945,0.0050228310502283,0.0803652968036529,0.0059360730593607,0.0091324200913242,0.12,0.68,0.12,0.3333333333333333,0.0784313725490196,0.4,0.0784313725490196,0.0196078431372549,0.0,0.0,0.25,0.25,0.25,0.5,0.25,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,,,,,,,,,,,,,2022,21,2022-05-22,2022-05-28,2022-05-22,0,baixa_transmissao,2,perfil_agudo,7,0.0,0.0,18.686904761904763,7.7,26.2,59.773809523809526,890.5714285714286,2.4839285714285713,18.5,0
202222,1852,35.24820014398848,5.928725701943844,0.4416846652267818,0.556695464362851,0.0043219881145326,0.0805008944543828,0.0,0.0019607843137254,0.7254780999383097,0.2739049969154842,0.000616903146206,0.8736501079913607,0.0,0.1263498920086393,0.0286177105831533,0.0016198704103671,0.0,0.1031317494600431,0.0296976241900647,0.0167386609071274,0.3741900647948164,0.0016198704103671,0.6819727891156463,0.6621315192743764,0.6343537414965986,0.0651927437641723,0.1797052154195011,0.2738095238095238,0.1343537414965986,0.0085034013605442,0.0379818594104308,0.1507936507936507,0.0306122448979591,0.0651927437641723,0.010204081632653,0.2647392290249433,0.0340136054421768,0.006235827664399,0.0028344671201814,0.0056689342403628,0.0668934240362811,0.0028344671201814,0.0090702947845804,0.1071428571428571,0.5,0.0,0.2545454545454545,0.0181818181818181,0.4821428571428571,0.0181818181818181,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,,,,,,,,,,,,,2022,22,2022-05-29,2022-06-04,2022-05-29,0,baixa_transmissao,2,perfil_agudo,7,0.0,0.0,19.94940476190476,10.2,28.0,51.74999999999999,887.6511904761904,1.7702380952380952,17.8,0
202223,1551,35.7805752070398,6.422308188265635,0.4616376531270148,0.5383623468729851,0.0219213410702772,0.0684150513112884,0.0,0.0008196721311475,0.8160059835452506,0.1839940164547494,0.0,0.8613797549967763,0.0,0.1386202450032237,0.0109606705351386,0.0012894906511927,0.0,0.1089619600257898,0.0251450676982591,0.011605415860735,0.3707285622179239,0.0012894906511927,0.6530334014996592,0.6032719836400818,0.5712338104976141,0.0640763462849352,0.1567825494205862,0.2208588957055214,0.1145194274028629,0.0177232447171097,0.0388548057259713,0.1445126107702795,0.032719836400818,0.0422631220177232,0.0040899795501022,0.2010906612133606,0.0415814587593728,0.0047716428084526,0.0020449897750511,0.0047716428084526,0.0736196319018405,0.0034083162917518,0.0115882753919563,0.1052631578947368,0.4736842105263157,0.0,0.1578947368421052,0.0,0.4736842105263157,0.0,0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,,,,,,,,,,,,,2022,23,2022-06-05,2022-06-11,2022-06-05,0,baixa_transmissao,2,perfil_agudo,7,0.0,0.0,19.632738095238096,11.6,27.5,59.172619047619044,887.989880952381,1.8660714285714286,15.9,0
202224,1197,37.53314297921364,6.887218045112782,0.4720133667502088,0.5279866332497911,0.0158995815899581,0.0747663551401869,0.0,0.0021052631578947,0.7998154981549815,0.1983394833948339,0.0018450184501845,0.9039264828738512,0.0,0.0960735171261487,0.0217209690893901,0.0008354218880534,0.0,0.0960735171261487,0.0292397660818713,0.0058479532163742,0.3926482873851294,0.0008354218880534,0.6461937716262975,0.6081314878892734,0.5882352941176471,0.03719723183391,0.1773356401384083,0.2275086505190311,0.1314878892733564,0.0121107266435986,0.0320069204152249,0.1444636678200692,0.0389273356401384,0.0579584775086505,0.0069204152249134,0.1998269896193771,0.0363321799307958,0.0069204152249134,0.0043252595155709,0.0025951557093425,0.0761245674740484,0.0051903114186851,0.0112456747404844,0.1071428571428571,0.6785714285714286,0.1428571428571428,0.1428571428571428,0.0714285714285714,0.2857142857142857,0.1071428571428571,0.0,0.0357142857142857,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2022,24,2022-06-12,2022-06-18,2022-06-12,0,baixa_transmissao,2,perfil_agudo,7,0.0,0.0,19.695238095238096,11.2,27.2,61.482142857142854,888.8839285714286,1.969642857142857,16.0,0
202225,1020,36.55220856835885,6.117647058823529,0.4176470588235294,0.5823529411764706,0.0176470588235294,0.0615640599001663,0.0,0.0011834319526627,0.7557894736842106,0.2431578947368421,0.0010526315789473,0.930323846908734,0.0,0.0696761530912659,0.0127576054955839,0.0,0.0,0.1362745098039215,0.0254901960784313,0.0107843137254901,0.3931372549019608,0.0029411764705882,0.5934627170582226,0.5903983656792645,0.585291113381001,0.0469867211440245,0.153217568947906,0.2328907048008171,0.1225740551583248,0.0112359550561797,0.0245148110316649,0.1164453524004085,0.0326864147088866,0.0541368743615934,0.0040858018386108,0.1675178753830439,0.0510725229826353,0.0081716036772216,0.0030643513789581,0.0051072522982635,0.0776302349336057,0.0061287027579162,0.0081716036772216,0.1333333333333333,0.2,0.2,0.3333333333333333,0.0,0.5333333333333333,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,2022,25,2022-06-19,2022-06-25,2022-06-19,0,baixa_transmissao,1,perfil_intermediario,7,0.0,0.0,19.729761904761904,11.4,26.3,54.8095238095238,889.6333333333333,2.4488095238095235,14.9,0
202226,752,37.39727757942291,5.363031914893617,0.4401595744680851,0.5571808510638298,0.0172872340425531,0.0990783410138248,0.0,0.0,0.7200577200577201,0.2756132756132756,0.0043290043290043,0.9162234042553192,0.0,0.0837765957446808,0.014627659574468,0.0013297872340425,0.0,0.1117021276595744,0.0292553191489361,0.0079787234042553,0.3962765957446808,0.0039893617021276,0.6137931034482759,0.6220689655172413,0.6055172413793104,0.0482758620689655,0.1710344827586206,0.2427586206896551,0.1213793103448275,0.0068965517241379,0.0262068965517241,0.1296551724137931,0.0317241379310344,0.0455172413793103,0.0027586206896551,0.1903448275862068,0.0606896551724137,0.0055172413793103,0.0041379310344827,0.0027586206896551,0.1075862068965517,0.0013793103448275,0.0096551724137931,0.0833333333333333,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.3333333333333333,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2022,26,2022-06-26,2022-07-02,2022-06-26,0,baixa_transmissao,3,perfil_alterado,7,0.0,0.0,18.685119047619047,10.7,26.4,54.99404761904761,889.3946428571428,2.056547619047619,15.7,0
202227,514,35.42595677202708,4.947470817120623,0.4883268482490272,0.5058365758754864,0.0175438596491228,0.1304347826086956,0.0,0.0,0.7681159420289855,0.2236024844720497,0.0082815734989648,0.939453125,0.0,0.060546875,0.009765625,0.0,0.0,0.1070038910505836,0.0233463035019455,0.0214007782101167,0.3988326848249027,0.0019455252918287,0.6913827655310621,0.6032064128256514,0.5871743486973948,0.0440881763527054,0.1903807615230461,0.2545090180360721,0.1282565130260521,0.0120240480961923,0.0300601202404809,0.1322645290581162,0.0180360721442885,0.0460921843687374,0.0040080160320641,0.220440881763527,0.0400801603206412,0.002004008016032,0.0040080160320641,0.002004008016032,0.0681362725450901,0.002004008016032,0.0060120240480961,0.1666666666666666,0.8333333333333334,0.0,0.1666666666666666,0.0,0.1666666666666666,0.0,0.0,0.1666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,27,2022-07-03,2022-07-09,2022-07-03,0,baixa_transmissao,1,perfil_intermediario,7,0.0,0.0,18.87440476190476,12.1,25.4,55.738095238095234,891.1369047619047,2.6797619047619046,13.299999999999999,0
202228,445,35.47642912113283,5.764044943820225,0.4314606741573034,0.5662921348314607,0.0089887640449438,0.0855263157894736,0.0,0.0026041666666666,0.7529976019184652,0.2446043165467626,0.0023980815347721,0.9370786516853932,0.0,0.0629213483146067,0.0134831460674157,0.0022471910112359,0.0,0.148314606741573,0.0404494382022471,0.0067415730337078,0.4022471910112359,0.0,0.6536697247706422,0.6261467889908257,0.6192660550458715,0.0435779816513761,0.1995412844036697,0.2568807339449541,0.0963302752293578,0.0114678899082568,0.0229357798165137,0.128440366972477,0.0252293577981651,0.0481651376146789,0.0068807339449541,0.1766055045871559,0.0481651376146789,0.0022935779816513,0.0068807339449541,0.0091743119266055,0.0825688073394495,0.0045871559633027,0.0137614678899082,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2022,28,2022-07-10,2022-07-16,2022-07-10,0,baixa_transmissao,1,perfil_intermediario,7,0.0,0.0,19.46607142857143,10.3,27.7,51.363095238095234,889.2904761904762,2.3000000000000003,17.4,0
202229,366,36.458788706739526,4.144808743169399,0.4672131147540984,0.5327868852459017,0.0,0.1083333333333333,0.0,0.0,0.7416413373860182,0.2553191489361702,0.0030395136778115,0.8961748633879781,0.0,0.1038251366120218,0.0218579234972677,0.0,0.0,0.1393442622950819,0.0245901639344262,0.0191256830601092,0.3224043715846995,0.0,0.5750708215297451,0.5580736543909348,0.5949008498583569,0.036827195467422,0.1813031161473088,0.2719546742209632,0.0906515580736544,0.0113314447592068,0.0226628895184136,0.1274787535410765,0.0141643059490084,0.0509915014164305,0.0056657223796034,0.1359773371104816,0.0623229461756373,0.0056657223796034,0.0028328611898017,0.0084985835694051,0.0963172804532577,0.0028328611898017,0.0141643059490084,0.0,0.625,0.5,0.125,0.0,0.625,0.125,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,29,2022-07-17,2022-07-23,2022-07-17,0,baixa_transmissao,1,perfil_intermediario,7,0.0,0.0,19.27559523809524,11.2,26.6,52.607142857142854,889.8964285714285,2.636904761904762,15.400000000000002,0
202230,384,35.555858185882805,4.40625,0.390625,0.609375,0.0078125,0.1068702290076335,0.0,0.0119047619047619,0.7914285714285715,0.2085714285714285,0.0,0.9088541666666666,0.0,0.0911458333333333,0.0182291666666666,0.0026041666666666,0.0,0.1197916666666666,0.0338541666666666,0.0104166666666666,0.4348958333333333,0.0,0.5543478260869565,0.5597826086956522,0.5407608695652174,0.0733695652173913,0.1875,0.3043478260869565,0.0896739130434782,0.0027173913043478,0.0108695652173913,0.0869565217391304,0.0135869565217391,0.0597826086956521,0.0081521739130434,0.1413043478260869,0.0543478260869565,0.0108695652173913,0.0,0.0,0.0815217391304347,0.0,0.0108695652173913,0.5,0.75,0.0,0.25,0.0,0.5,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,2022,30,2022-07-24,2022-07-30,2022-07-24,0,baixa_transmissao,1,perfil_intermediario,7,0.0,0.0,19.68095238095238,12.8,27.5,48.04166666666667,889.0505952380952,2.232142857142857,14.7,0
202231,347,33.64074585817115,6.060518731988473,0.4639769452449567,0.5360230547550432,0.0172910662824207,0.1228813559322034,0.0,0.0035211267605633,0.7660256410256411,0.2339743589743589,0.0,0.9017341040462428,0.0,0.0982658959537572,0.0375722543352601,0.0057803468208092,0.0,0.1354466858789625,0.0374639769452449,0.0172910662824207,0.3573487031700288,0.0057636887608069,0.6458333333333334,0.5654761904761905,0.5773809523809523,0.0595238095238095,0.2470238095238095,0.3125,0.0773809523809523,0.0208333333333333,0.0327380952380952,0.1011904761904761,0.0386904761904761,0.0714285714285714,0.0089285714285714,0.1904761904761904,0.0744047619047619,0.0059523809523809,0.0059523809523809,0.0059523809523809,0.0863095238095238,0.0059523809523809,0.0089285714285714,0.2,0.4,0.3333333333333333,0.6,0.0,0.4666666666666667,0.2,0.0,0.2,0.5,0.0,1.0,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.0,0.5,0.5,,,,,,,,,,,,,2022,31,2022-07-31,2022-08-06,2022-07-31,0,baixa_transmissao,2,perfil_agudo,7,0.0,0.0,21.62142857142857,12.6,29.4,41.273809523809526,888.0136904761905,2.038690476190476,16.799999999999997,0
